product_code,bureau_of_meteorology_station_number,year,month,day,rainfall_amount_millimetres,period_over_which_rainfall_was_measured_days,quality,date
IDCJAC0009,66006,2019,2,10,0.2,1,Y,2019-02-10
IDCJAC0009,66006,2019,2,11,0,NA,Y,2019-02-11
IDCJAC0009,66006,2019,2,12,0,NA,Y,2019-02-12
IDCJAC0009,66006,2019,2,13,0,NA,Y,2019-02-13
IDCJAC0009,66006,2019,2,14,0,NA,Y,2019-02-14
IDCJAC0009,66006,2019,2,15,0,NA,Y,2019-02-15
IDCJAC0009,66006,2019,2,16,0,NA,Y,2019-02-16
IDCJAC0009,66006,2019,2,17,0,NA,Y,2019-02-17
IDCJAC0009,66006,2019,2,18,0,NA,Y,2019-02-18
IDCJAC0009,66006,2019,2,19,0,NA,Y,2019-02-19
IDCJAC0009,66006,2019,2,20,7.4,1,Y,2019-02-20
IDCJAC0009,66006,2019,2,21,4.8,1,Y,2019-02-21
IDCJAC0009,66006,2019,2,22,5.4,1,Y,2019-02-22
IDCJAC0009,66006,2019,2,23,7.7,1,Y,2019-02-23
IDCJAC0009,66006,2019,2,24,16.4,1,Y,2019-02-24
IDCJAC0009,66006,2019,2,25,0.2,1,Y,2019-02-25
IDCJAC0009,66006,2019,2,26,0,NA,Y,2019-02-26
IDCJAC0009,66006,2019,2,27,0,NA,Y,2019-02-27
IDCJAC0009,66006,2019,2,28,0,NA,Y,2019-02-28
IDCJAC0009,66006,2019,3,1,0,NA,N,2019-03-01
IDCJAC0009,66006,2019,3,2,4.8,1,N,2019-03-02
IDCJAC0009,66006,2019,3,3,0,NA,N,2019-03-03
IDCJAC0009,66006,2019,3,4,0,NA,N,2019-03-04
IDCJAC0009,66006,2019,3,5,0,NA,N,2019-03-05
IDCJAC0009,66006,2019,3,6,0,NA,N,2019-03-06
IDCJAC0009,66006,2019,3,7,2.2,1,N,2019-03-07
IDCJAC0009,66006,2019,3,8,0,NA,N,2019-03-08
IDCJAC0009,66006,2019,3,9,0,1,N,2019-03-09
IDCJAC0009,66006,2019,3,10,1.4,1,N,2019-03-10
IDCJAC0009,66006,2019,3,11,0,NA,N,2019-03-11
IDCJAC0009,66006,2019,3,12,0,NA,N,2019-03-12
IDCJAC0009,66006,2019,3,13,12,1,N,2019-03-13
IDCJAC0009,66006,2019,3,14,8.9,1,N,2019-03-14
IDCJAC0009,66006,2019,3,15,9.2,1,N,2019-03-15
IDCJAC0009,66006,2019,3,16,15.8,1,N,2019-03-16
IDCJAC0009,66006,2019,3,17,41.2,1,N,2019-03-17
IDCJAC0009,66006,2019,3,18,79,1,N,2019-03-18
IDCJAC0009,66006,2019,3,19,8.2,1,N,2019-03-19
IDCJAC0009,66006,2019,3,20,11.5,1,N,2019-03-20
IDCJAC0009,66006,2019,3,21,6.8,1,N,2019-03-21
IDCJAC0009,66006,2019,3,22,7.8,1,N,2019-03-22
IDCJAC0009,66006,2019,3,23,3,1,N,2019-03-23
IDCJAC0009,66006,2019,3,24,0.8,1,N,2019-03-24
IDCJAC0009,66006,2019,3,25,4.6,1,N,2019-03-25
IDCJAC0009,66006,2019,3,26,0.4,1,N,2019-03-26
IDCJAC0009,66006,2019,3,27,0.1,1,N,2019-03-27
IDCJAC0009,66006,2019,3,28,0,NA,N,2019-03-28
IDCJAC0009,66006,2019,3,29,0,NA,N,2019-03-29
IDCJAC0009,66006,2019,3,30,31,1,N,2019-03-30
IDCJAC0009,66006,2019,3,31,0,1,N,2019-03-31
IDCJAC0009,66006,2019,4,1,0,NA,Y,2019-04-01
IDCJAC0009,66006,2019,4,2,0.2,1,Y,2019-04-02
IDCJAC0009,66006,2019,4,3,2.4,1,Y,2019-04-03
IDCJAC0009,66006,2019,4,4,0,NA,Y,2019-04-04
IDCJAC0009,66006,2019,4,5,2.4,1,Y,2019-04-05
IDCJAC0009,66006,2019,4,6,1.8,1,Y,2019-04-06
IDCJAC0009,66006,2019,4,7,0,NA,Y,2019-04-07
IDCJAC0009,66006,2019,4,8,0,NA,Y,2019-04-08
IDCJAC0009,66006,2019,4,9,0,NA,Y,2019-04-09
IDCJAC0009,66006,2019,4,10,0.1,1,Y,2019-04-10
IDCJAC0009,66006,2019,4,11,0,NA,Y,2019-04-11
IDCJAC0009,66006,2019,4,12,0,NA,Y,2019-04-12
IDCJAC0009,66006,2019,4,13,0,NA,Y,2019-04-13
IDCJAC0009,66006,2019,4,14,0,NA,Y,2019-04-14
IDCJAC0009,66006,2019,4,15,0,NA,Y,2019-04-15
IDCJAC0009,66006,2019,4,16,0,NA,Y,2019-04-16
IDCJAC0009,66006,2019,4,17,0,NA,Y,2019-04-17
IDCJAC0009,66006,2019,4,18,0.4,1,Y,2019-04-18
IDCJAC0009,66006,2019,4,19,0,NA,Y,2019-04-19
IDCJAC0009,66006,2019,4,20,0,NA,Y,2019-04-20
IDCJAC0009,66006,2019,4,21,0,NA,Y,2019-04-21
IDCJAC0009,66006,2019,4,22,0,NA,Y,2019-04-22
IDCJAC0009,66006,2019,4,23,0.8,1,Y,2019-04-23
IDCJAC0009,66006,2019,4,24,0.1,1,Y,2019-04-24
IDCJAC0009,66006,2019,4,25,0,NA,Y,2019-04-25
IDCJAC0009,66006,2019,4,26,0,NA,Y,2019-04-26
IDCJAC0009,66006,2019,4,27,0,NA,Y,2019-04-27
IDCJAC0009,66006,2019,4,28,0,1,Y,2019-04-28
IDCJAC0009,66006,2019,4,29,0,NA,Y,2019-04-29
IDCJAC0009,66006,2019,4,30,0,NA,Y,2019-04-30
IDCJAC0009,66006,2019,5,1,0,NA,Y,2019-05-01
IDCJAC0009,66006,2019,5,2,0,NA,Y,2019-05-02
IDCJAC0009,66006,2019,5,3,0,NA,Y,2019-05-03
IDCJAC0009,66006,2019,5,4,11,1,Y,2019-05-04
IDCJAC0009,66006,2019,5,5,0,NA,Y,2019-05-05
IDCJAC0009,66006,2019,5,6,4.4,1,Y,2019-05-06
IDCJAC0009,66006,2019,5,7,0,NA,Y,2019-05-07
IDCJAC0009,66006,2019,5,8,0,NA,Y,2019-05-08
IDCJAC0009,66006,2019,5,9,0,NA,Y,2019-05-09
IDCJAC0009,66006,2019,5,10,0,NA,Y,2019-05-10
IDCJAC0009,66006,2019,5,11,0,NA,Y,2019-05-11
IDCJAC0009,66006,2019,5,12,0,NA,Y,2019-05-12
IDCJAC0009,66006,2019,5,13,0,NA,Y,2019-05-13
IDCJAC0009,66006,2019,5,14,0,NA,Y,2019-05-14
IDCJAC0009,66006,2019,5,15,0,NA,Y,2019-05-15
IDCJAC0009,66006,2019,5,16,0,NA,Y,2019-05-16
IDCJAC0009,66006,2019,5,17,0,NA,Y,2019-05-17
IDCJAC0009,66006,2019,5,18,0,NA,Y,2019-05-18
IDCJAC0009,66006,2019,5,19,0,NA,Y,2019-05-19
IDCJAC0009,66006,2019,5,20,0,NA,Y,2019-05-20
IDCJAC0009,66006,2019,5,21,0,NA,Y,2019-05-21
IDCJAC0009,66006,2019,5,22,0,NA,Y,2019-05-22
IDCJAC0009,66006,2019,5,23,0,NA,Y,2019-05-23
IDCJAC0009,66006,2019,5,24,0,NA,Y,2019-05-24
IDCJAC0009,66006,2019,5,25,0,NA,Y,2019-05-25
IDCJAC0009,66006,2019,5,26,0,NA,Y,2019-05-26
IDCJAC0009,66006,2019,5,27,0,NA,Y,2019-05-27
IDCJAC0009,66006,2019,5,28,0,NA,Y,2019-05-28
IDCJAC0009,66006,2019,5,29,0,NA,Y,2019-05-29
IDCJAC0009,66006,2019,5,30,0,NA,Y,2019-05-30
IDCJAC0009,66006,2019,5,31,0,NA,Y,2019-05-31
IDCJAC0009,66006,2019,6,1,0,NA,Y,2019-06-01
IDCJAC0009,66006,2019,6,2,0,NA,Y,2019-06-02
IDCJAC0009,66006,2019,6,3,0.1,1,Y,2019-06-03
IDCJAC0009,66006,2019,6,4,19.2,1,Y,2019-06-04
IDCJAC0009,66006,2019,6,5,11.8,1,Y,2019-06-05
IDCJAC0009,66006,2019,6,6,12.6,1,Y,2019-06-06
IDCJAC0009,66006,2019,6,7,3.6,1,Y,2019-06-07
IDCJAC0009,66006,2019,6,8,1.5,1,Y,2019-06-08
IDCJAC0009,66006,2019,6,9,0,NA,Y,2019-06-09
IDCJAC0009,66006,2019,6,10,0,1,Y,2019-06-10
IDCJAC0009,66006,2019,6,11,0,NA,Y,2019-06-11
IDCJAC0009,66006,2019,6,12,0,NA,Y,2019-06-12
IDCJAC0009,66006,2019,6,13,0,NA,Y,2019-06-13
IDCJAC0009,66006,2019,6,14,0,NA,Y,2019-06-14
IDCJAC0009,66006,2019,6,15,0,NA,Y,2019-06-15
IDCJAC0009,66006,2019,6,16,24.2,1,Y,2019-06-16
IDCJAC0009,66006,2019,6,17,7.4,1,Y,2019-06-17
IDCJAC0009,66006,2019,6,18,33.9,1,Y,2019-06-18
IDCJAC0009,66006,2019,6,19,0.2,1,Y,2019-06-19
IDCJAC0009,66006,2019,6,20,0,NA,Y,2019-06-20
IDCJAC0009,66006,2019,6,21,0,NA,Y,2019-06-21
IDCJAC0009,66006,2019,6,22,0,NA,Y,2019-06-22
IDCJAC0009,66006,2019,6,23,3.2,1,Y,2019-06-23
IDCJAC0009,66006,2019,6,24,40,1,Y,2019-06-24
IDCJAC0009,66006,2019,6,25,10,1,Y,2019-06-25
IDCJAC0009,66006,2019,6,26,13,1,Y,2019-06-26
IDCJAC0009,66006,2019,6,27,2.2,1,Y,2019-06-27
IDCJAC0009,66006,2019,6,28,0.4,1,Y,2019-06-28
IDCJAC0009,66006,2019,6,29,0,NA,Y,2019-06-29
IDCJAC0009,66006,2019,6,30,0,NA,Y,2019-06-30
IDCJAC0009,66006,2019,7,1,0,NA,Y,2019-07-01
IDCJAC0009,66006,2019,7,2,0,NA,Y,2019-07-02
IDCJAC0009,66006,2019,7,3,0,NA,Y,2019-07-03
IDCJAC0009,66006,2019,7,4,1.2,1,Y,2019-07-04
IDCJAC0009,66006,2019,7,5,24.8,1,Y,2019-07-05
IDCJAC0009,66006,2019,7,6,2.4,1,Y,2019-07-06
IDCJAC0009,66006,2019,7,7,1.2,1,Y,2019-07-07
IDCJAC0009,66006,2019,7,8,0,1,Y,2019-07-08
IDCJAC0009,66006,2019,7,9,0,NA,Y,2019-07-09
IDCJAC0009,66006,2019,7,10,0,NA,Y,2019-07-10
IDCJAC0009,66006,2019,7,11,0,NA,Y,2019-07-11
IDCJAC0009,66006,2019,7,12,0,NA,Y,2019-07-12
IDCJAC0009,66006,2019,7,13,0.1,1,Y,2019-07-13
IDCJAC0009,66006,2019,7,14,0,NA,Y,2019-07-14
IDCJAC0009,66006,2019,7,15,0,NA,Y,2019-07-15
IDCJAC0009,66006,2019,7,16,0,NA,Y,2019-07-16
IDCJAC0009,66006,2019,7,17,0,NA,Y,2019-07-17
IDCJAC0009,66006,2019,7,18,0,NA,Y,2019-07-18
IDCJAC0009,66006,2019,7,19,0,NA,Y,2019-07-19
IDCJAC0009,66006,2019,7,20,0,NA,Y,2019-07-20
IDCJAC0009,66006,2019,7,21,0,NA,Y,2019-07-21
IDCJAC0009,66006,2019,7,22,0,NA,Y,2019-07-22
IDCJAC0009,66006,2019,7,23,0,NA,Y,2019-07-23
IDCJAC0009,66006,2019,7,24,0,NA,Y,2019-07-24
IDCJAC0009,66006,2019,7,25,0,NA,Y,2019-07-25
IDCJAC0009,66006,2019,7,26,0,NA,Y,2019-07-26
IDCJAC0009,66006,2019,7,27,0,NA,Y,2019-07-27
IDCJAC0009,66006,2019,7,28,0,NA,Y,2019-07-28
IDCJAC0009,66006,2019,7,29,0,NA,Y,2019-07-29
IDCJAC0009,66006,2019,7,30,7.2,1,Y,2019-07-30
IDCJAC0009,66006,2019,7,31,12.4,1,Y,2019-07-31
IDCJAC0009,66006,2019,8,1,3.8,1,N,2019-08-01
IDCJAC0009,66006,2019,8,2,0.1,1,N,2019-08-02
IDCJAC0009,66006,2019,8,3,0,NA,N,2019-08-03
IDCJAC0009,66006,2019,8,4,0,NA,N,2019-08-04
IDCJAC0009,66006,2019,8,5,0,NA,N,2019-08-05
IDCJAC0009,66006,2019,8,6,0,NA,N,2019-08-06
IDCJAC0009,66006,2019,8,7,0,NA,N,2019-08-07
IDCJAC0009,66006,2019,8,8,0,NA,N,2019-08-08
IDCJAC0009,66006,2019,8,9,0,NA,N,2019-08-09
IDCJAC0009,66006,2019,8,10,0,NA,N,2019-08-10
IDCJAC0009,66006,2019,8,11,0,NA,N,2019-08-11
IDCJAC0009,66006,2019,8,12,0.4,1,N,2019-08-12
IDCJAC0009,66006,2019,8,13,0,NA,N,2019-08-13
IDCJAC0009,66006,2019,8,14,0,NA,N,2019-08-14
IDCJAC0009,66006,2019,8,15,0,NA,N,2019-08-15
IDCJAC0009,66006,2019,8,16,0,NA,N,2019-08-16
IDCJAC0009,66006,2019,8,17,0,NA,N,2019-08-17
IDCJAC0009,66006,2019,8,18,0,NA,N,2019-08-18
IDCJAC0009,66006,2019,8,19,0,NA,N,2019-08-19
IDCJAC0009,66006,2019,8,20,0,NA,N,2019-08-20
IDCJAC0009,66006,2019,8,21,0,NA,N,2019-08-21
IDCJAC0009,66006,2019,8,22,0,NA,N,2019-08-22
IDCJAC0009,66006,2019,8,23,0,NA,N,2019-08-23
IDCJAC0009,66006,2019,8,24,0,NA,N,2019-08-24
IDCJAC0009,66006,2019,8,25,0,NA,N,2019-08-25
IDCJAC0009,66006,2019,8,26,5,1,N,2019-08-26
IDCJAC0009,66006,2019,8,27,13.8,1,N,2019-08-27
IDCJAC0009,66006,2019,8,28,0.4,1,N,2019-08-28
IDCJAC0009,66006,2019,8,29,0.8,1,N,2019-08-29
IDCJAC0009,66006,2019,8,30,50.8,1,N,2019-08-30
IDCJAC0009,66006,2019,8,31,17,1,N,2019-08-31
IDCJAC0009,66006,2019,9,1,0,NA,Y,2019-09-01
IDCJAC0009,66006,2019,9,2,0,NA,Y,2019-09-02
IDCJAC0009,66006,2019,9,3,0,NA,Y,2019-09-03
IDCJAC0009,66006,2019,9,4,0,NA,Y,2019-09-04
IDCJAC0009,66006,2019,9,5,0,NA,Y,2019-09-05
IDCJAC0009,66006,2019,9,6,0,NA,Y,2019-09-06
IDCJAC0009,66006,2019,9,7,0.6,1,Y,2019-09-07
IDCJAC0009,66006,2019,9,8,0,NA,Y,2019-09-08
IDCJAC0009,66006,2019,9,9,0.1,1,Y,2019-09-09
IDCJAC0009,66006,2019,9,10,0.6,1,Y,2019-09-10
IDCJAC0009,66006,2019,9,11,0,NA,Y,2019-09-11
IDCJAC0009,66006,2019,9,12,0,NA,Y,2019-09-12
IDCJAC0009,66006,2019,9,13,0,NA,Y,2019-09-13
IDCJAC0009,66006,2019,9,14,0,NA,Y,2019-09-14
IDCJAC0009,66006,2019,9,15,0,NA,Y,2019-09-15
IDCJAC0009,66006,2019,9,16,0,NA,Y,2019-09-16
IDCJAC0009,66006,2019,9,17,19.2,1,Y,2019-09-17
IDCJAC0009,66006,2019,9,18,64.8,1,Y,2019-09-18
IDCJAC0009,66006,2019,9,19,28.4,1,Y,2019-09-19
IDCJAC0009,66006,2019,9,20,0,NA,Y,2019-09-20
IDCJAC0009,66006,2019,9,21,0,NA,Y,2019-09-21
IDCJAC0009,66006,2019,9,22,0.5,1,Y,2019-09-22
IDCJAC0009,66006,2019,9,23,0,NA,Y,2019-09-23
IDCJAC0009,66006,2019,9,24,0,NA,Y,2019-09-24
IDCJAC0009,66006,2019,9,25,0,NA,Y,2019-09-25
IDCJAC0009,66006,2019,9,26,0,NA,Y,2019-09-26
IDCJAC0009,66006,2019,9,27,0,NA,Y,2019-09-27
IDCJAC0009,66006,2019,9,28,0,NA,Y,2019-09-28
IDCJAC0009,66006,2019,9,29,0,NA,Y,2019-09-29
IDCJAC0009,66006,2019,9,30,0,NA,Y,2019-09-30
IDCJAC0009,66006,2019,10,1,0.2,1,Y,2019-10-01
IDCJAC0009,66006,2019,10,2,0,NA,Y,2019-10-02
IDCJAC0009,66006,2019,10,3,0,NA,Y,2019-10-03
IDCJAC0009,66006,2019,10,4,0,NA,Y,2019-10-04
IDCJAC0009,66006,2019,10,5,13,1,Y,2019-10-05
IDCJAC0009,66006,2019,10,6,2.2,1,Y,2019-10-06
IDCJAC0009,66006,2019,10,7,0,NA,Y,2019-10-07
IDCJAC0009,66006,2019,10,8,0,NA,Y,2019-10-08
IDCJAC0009,66006,2019,10,9,0,NA,Y,2019-10-09
IDCJAC0009,66006,2019,10,10,1.9,1,Y,2019-10-10
IDCJAC0009,66006,2019,10,11,1.5,1,Y,2019-10-11
IDCJAC0009,66006,2019,10,12,12.2,1,Y,2019-10-12
IDCJAC0009,66006,2019,10,13,3.2,1,Y,2019-10-13
IDCJAC0009,66006,2019,10,14,0.4,1,Y,2019-10-14
IDCJAC0009,66006,2019,10,15,0,1,Y,2019-10-15
IDCJAC0009,66006,2019,10,16,0,NA,Y,2019-10-16
IDCJAC0009,66006,2019,10,17,0.2,1,Y,2019-10-17
IDCJAC0009,66006,2019,10,18,0,NA,Y,2019-10-18
IDCJAC0009,66006,2019,10,19,0,NA,Y,2019-10-19
IDCJAC0009,66006,2019,10,20,0,NA,Y,2019-10-20
IDCJAC0009,66006,2019,10,21,0,NA,Y,2019-10-21
IDCJAC0009,66006,2019,10,22,0,NA,Y,2019-10-22
IDCJAC0009,66006,2019,10,23,0,NA,Y,2019-10-23
IDCJAC0009,66006,2019,10,24,0,NA,Y,2019-10-24
IDCJAC0009,66006,2019,10,25,0,NA,Y,2019-10-25
IDCJAC0009,66006,2019,10,26,0,NA,Y,2019-10-26
IDCJAC0009,66006,2019,10,27,0,NA,Y,2019-10-27
IDCJAC0009,66006,2019,10,28,0,NA,Y,2019-10-28
IDCJAC0009,66006,2019,10,29,0.8,1,Y,2019-10-29
IDCJAC0009,66006,2019,10,30,0,NA,Y,2019-10-30
IDCJAC0009,66006,2019,10,31,0,NA,Y,2019-10-31
IDCJAC0009,66006,2019,11,1,0,NA,Y,2019-11-01
IDCJAC0009,66006,2019,11,2,0,NA,Y,2019-11-02
IDCJAC0009,66006,2019,11,3,0,NA,Y,2019-11-03
IDCJAC0009,66006,2019,11,4,15.2,1,Y,2019-11-04
IDCJAC0009,66006,2019,11,5,0,1,Y,2019-11-05
IDCJAC0009,66006,2019,11,6,0,NA,Y,2019-11-06
IDCJAC0009,66006,2019,11,7,0,NA,Y,2019-11-07
IDCJAC0009,66006,2019,11,8,0,NA,Y,2019-11-08
IDCJAC0009,66006,2019,11,9,0,NA,Y,2019-11-09
IDCJAC0009,66006,2019,11,10,0,NA,Y,2019-11-10
IDCJAC0009,66006,2019,11,11,0,NA,Y,2019-11-11
IDCJAC0009,66006,2019,11,12,0,NA,Y,2019-11-12
IDCJAC0009,66006,2019,11,13,0,NA,Y,2019-11-13
IDCJAC0009,66006,2019,11,14,0,NA,Y,2019-11-14
IDCJAC0009,66006,2019,11,15,0,NA,Y,2019-11-15
IDCJAC0009,66006,2019,11,16,0,NA,Y,2019-11-16
IDCJAC0009,66006,2019,11,17,0,NA,Y,2019-11-17
IDCJAC0009,66006,2019,11,18,0,NA,Y,2019-11-18
IDCJAC0009,66006,2019,11,19,0,NA,Y,2019-11-19
IDCJAC0009,66006,2019,11,20,0,NA,Y,2019-11-20
IDCJAC0009,66006,2019,11,21,0,NA,Y,2019-11-21
IDCJAC0009,66006,2019,11,22,0,NA,Y,2019-11-22
IDCJAC0009,66006,2019,11,23,5.8,1,Y,2019-11-23
IDCJAC0009,66006,2019,11,24,0.4,1,Y,2019-11-24
IDCJAC0009,66006,2019,11,25,0.2,1,Y,2019-11-25
IDCJAC0009,66006,2019,11,26,1.6,1,Y,2019-11-26
IDCJAC0009,66006,2019,11,27,3.8,1,Y,2019-11-27
IDCJAC0009,66006,2019,11,28,0,NA,Y,2019-11-28
IDCJAC0009,66006,2019,11,29,0,NA,Y,2019-11-29
IDCJAC0009,66006,2019,11,30,0,NA,Y,2019-11-30
IDCJAC0009,66006,2019,12,1,0,NA,Y,2019-12-01
IDCJAC0009,66006,2019,12,2,0,NA,Y,2019-12-02
IDCJAC0009,66006,2019,12,3,0,NA,Y,2019-12-03
IDCJAC0009,66006,2019,12,4,0,NA,Y,2019-12-04
IDCJAC0009,66006,2019,12,5,0,NA,Y,2019-12-05
IDCJAC0009,66006,2019,12,6,0,NA,Y,2019-12-06
IDCJAC0009,66006,2019,12,7,0,NA,Y,2019-12-07
IDCJAC0009,66006,2019,12,8,0,NA,Y,2019-12-08
IDCJAC0009,66006,2019,12,9,0,NA,Y,2019-12-09
IDCJAC0009,66006,2019,12,10,0,NA,Y,2019-12-10
IDCJAC0009,66006,2019,12,11,0,NA,Y,2019-12-11
IDCJAC0009,66006,2019,12,12,0,NA,Y,2019-12-12
IDCJAC0009,66006,2019,12,13,0.1,1,Y,2019-12-13
IDCJAC0009,66006,2019,12,14,0,NA,Y,2019-12-14
IDCJAC0009,66006,2019,12,15,0.6,1,Y,2019-12-15
IDCJAC0009,66006,2019,12,16,0,NA,Y,2019-12-16
IDCJAC0009,66006,2019,12,17,0,NA,Y,2019-12-17
IDCJAC0009,66006,2019,12,18,0,NA,Y,2019-12-18
IDCJAC0009,66006,2019,12,19,0,NA,Y,2019-12-19
IDCJAC0009,66006,2019,12,20,0,NA,Y,2019-12-20
IDCJAC0009,66006,2019,12,21,0,NA,Y,2019-12-21
IDCJAC0009,66006,2019,12,22,0,NA,Y,2019-12-22
IDCJAC0009,66006,2019,12,23,0.2,1,Y,2019-12-23
IDCJAC0009,66006,2019,12,24,0,NA,Y,2019-12-24
IDCJAC0009,66006,2019,12,25,1,1,Y,2019-12-25
IDCJAC0009,66006,2019,12,26,0,NA,Y,2019-12-26
IDCJAC0009,66006,2019,12,27,0,NA,Y,2019-12-27
IDCJAC0009,66006,2019,12,28,0,NA,Y,2019-12-28
IDCJAC0009,66006,2019,12,29,0,NA,Y,2019-12-29
